"No.","Time","Source","Destination","Protocol","Length","Info"
"100","1.098389","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","[TCP Window Update] 49269  >  http(80) [ACK] Seq=297 Ack=30493 Win=262144 Len=0"
"101","1.098995","N/A","N/A","N/A","42","Raw packet data"
"102","1.103633","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=30493 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"103","1.104322","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=31879 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"104","1.104776","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=33265 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"105","1.105401","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=33265 Win=259360 Len=0"
"106","1.106333","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=34651 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"107","1.106928","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=36037 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"108","1.107621","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=37423 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"109","1.109896","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=36037 Win=256592 Len=0"
"110","1.110533","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=38809 Win=253824 Len=0"
"111","1.111088","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=38809 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"112","1.111706","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=40195 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"113","1.112277","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=41581 Win=251056 Len=0"
"114","1.112853","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=41581 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"115","1.113408","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=42967 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"116","1.113943","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=44353 Win=248272 Len=0"
"117","1.114552","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=44353 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"118","1.115302","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=45739 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"119","1.115713","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=47125 Win=245504 Len=0"
"120","1.116327","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=47125 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"121","1.116992","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=48511 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"122","1.118048","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=49897 Win=242736 Len=0"
"123","1.123129","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=49897 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"124","1.123793","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=51283 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"125","1.124345","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=52669 Win=239968 Len=0"
"126","1.128786","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=52669 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"127","1.133612","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=54055 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"128","1.135563","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=55441 Win=237184 Len=0"
"129","1.137273","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=55441 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"130","1.138940","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=56827 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"131","1.140516","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=58213 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"132","1.142414","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=58213 Win=234416 Len=0"
"133","1.144322","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=59599 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"134","1.146022","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=60985 Win=231648 Len=0"
"135","1.147410","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=60985 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"136","1.148984","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=62371 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"137","1.150738","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=63757 Win=228880 Len=0"
"138","1.152272","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=63757 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"139","1.153888","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=65143 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"140","1.155193","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=66529 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"141","1.155938","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=66529 Win=226096 Len=0"
"142","1.157020","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [PSH, ACK] Seq=67915 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
"143","1.157876","10.133.147.141","e1329.g.akamaiedge.net","TCP","40","49269  >  http(80) [ACK] Seq=297 Ack=69301 Win=223328 Len=0"
"144","1.158975","e1329.g.akamaiedge.net","10.133.147.141","TCP","1426","http(80)  >  49269 [ACK] Seq=69301 Ack=297 Win=64128 Len=1386 [TCP segment of a reassembled PDU]"
